iso3,year,indicator,domain,direction,value,z
AUS,2003,gini,Equality,down,33.5,-0.4425318964272881
AUS,2003,gdi,Equality,up,0.959,-0.7593118031140496
AUS,2003,top_10_income,Equality,down,25.1,-0.14313201926472766
AUS,2003,vdem_libdem,Freedom,up,0.838,0.5496644655671455
AUS,2003,press_freedom,Freedom,down,15.24,0.18110101023569436
AUS,2003,corruption,Freedom,up,85.0,0.9530396643695714
AUS,2003,civil_liberties,Freedom,up,0.952,0.383041793576417
AUS,2003,work_hours,Work,down,1694.46,0.1382376261096903
AUS,2003,unemployment,Work,down,5.933,0.2565911856498473
AUS,2003,employment,Work,up,59.935,0.38758266498843785
AUS,2003,pm25,Environment,down,6.49076746289862,1.2384308170749725
AUS,2003,co2_pc,Environment,down,18.708109,-2.5
AUS,2003,renewable,Environment,up,1.6642102,-0.5679746115971984
AUS,2003,protected_areas,Environment,up,12.9,-0.9140112289385666
AUS,2003,life_eval,Wellbeing,up,7.345,0.8377819369186906
AUS,2003,adolescent_fert,Wellbeing,down,16.34,-0.39978705420684324
AUS,2004,gdp_pc,Material,up,49061.2761503925,0.03963514343936912
AUS,2004,household_cons,Material,up,26938.8907749302,0.9018782986974959
AUS,2004,broadband,Material,up,5.04821821591678,-0.8381833660342539
AUS,2004,life_expectancy,Health,up,80.490243902439,0.4535182249256395
AUS,2004,infant_mort,Health,down,4.8,-0.1091205182651243
AUS,2004,maternal_mort,Health,down,5.0,0.7075224262894699
AUS,2004,child_mort,Health,down,5.8,-0.0905196139080332
AUS,2004,schooling,Knowledge,up,11.642000000000001,0.13432444590223877
AUS,2004,tertiary_attain,Knowledge,up,21.046991054061,-0.43003665982379363
AUS,2004,internet_users,Knowledge,up,60.422316607759875,0.19573911480914089
AUS,2004,research_dev,Knowledge,up,1.84802,-0.1583832054995237
AUS,2004,homicides,Safety,down,1.31193813318786,0.21889746079515518
AUS,2004,suicide,Safety,down,10.79,0.6402422399037502
AUS,2004,road_deaths,Safety,down,8.2,0.19590196148728778
AUS,2004,political_stability,Safety,up,0.9065585,-0.032794863013121456
AUS,2004,gini,Equality,down,33.1,-0.350685163682856
AUS,2004,gdi,Equality,up,0.958,-0.8029743352112358
AUS,2004,top_10_income,Equality,down,25.3,-0.22023665365230774
AUS,2004,vdem_libdem,Freedom,up,0.838,0.5496644655671455
AUS,2004,press_freedom,Freedom,down,15.24,0.18110101023569436
AUS,2004,corruption,Freedom,up,85.0,0.9530396643695714
AUS,2004,civil_liberties,Freedom,up,0.952,0.383041793576417
AUS,2004,work_hours,Work,down,1686.14,0.16950281897999575
AUS,2004,unemployment,Work,down,5.399,0.39926441398386187
AUS,2004,employment,Work,up,60.144,0.4205487981720935
AUS,2004,pm25,Environment,down,5.80113776180901,1.3406851863986242
AUS,2004,co2_pc,Environment,down,19.055769,-2.5
AUS,2004,renewable,Environment,up,1.8275332,-0.5575442051237677
AUS,2004,protected_areas,Environment,up,12.9,-0.9140112289385666
AUS,2004,life_eval,Wellbeing,up,7.345,0.8377819369186906
AUS,2004,adolescent_fert,Wellbeing,down,16.144,-0.3804262348640284
AUS,2005,gdp_pc,Material,up,49997.0664953941,0.0945089463581966
AUS,2005,household_cons,Material,up,27820.7719477088,1.0045958866894678
AUS,2005,broadband,Material,up,9.93373078111349,-0.5294543932451901
AUS,2005,life_expectancy,Health,up,80.8414634146341,0.5624747213307881
AUS,2005,infant_mort,Health,down,4.8,-0.1091205182651243
AUS,2005,maternal_mort,Health,down,5.0,0.7075224262894699
AUS,2005,child_mort,Health,down,5.7,-0.05388072256430561
AUS,2005,schooling,Knowledge,up,11.71,0.18870239960919294
AUS,2005,tertiary_attain,Knowledge,up,21.8940867959334,-0.3195020376089651
AUS,2005,internet_users,Knowledge,up,63.0,0.26832156546004315
AUS,2005,research_dev,Knowledge,up,2.01332,0.018715291809473452
AUS,2005,homicides,Safety,down,1.27620846840694,0.2348520175574758
AUS,2005,suicide,Safety,down,11.67,0.5236901244180416
AUS,2005,road_deaths,Safety,down,8.3,0.1763282138659716
AUS,2005,political_stability,Safety,up,0.9817812,0.1172149821826968
AUS,2005,gini,Equality,down,33.675,-0.48271484200297654
AUS,2005,gdi,Equality,up,0.959,-0.7593118031140496
AUS,2005,top_10_income,Equality,down,25.825,-0.42263631891970566
AUS,2005,vdem_libdem,Freedom,up,0.838,0.5496644655671455
AUS,2005,press_freedom,Freedom,down,15.24,0.18110101023569436
AUS,2005,corruption,Freedom,up,85.0,0.9530396643695714
AUS,2005,civil_liberties,Freedom,up,0.952,0.383041793576417
AUS,2005,work_hours,Work,down,1685.79,0.17081806146853076
AUS,2005,unemployment,Work,down,5.036,0.49625014785136634
AUS,2005,employment,Work,up,61.26,0.5965784854111382
AUS,2005,pm25,Environment,down,5.71554337062687,1.3533766358448167
AUS,2005,co2_pc,Environment,down,18.974682,-2.5
AUS,2005,renewable,Environment,up,2.0907102,-0.5407367555639502
AUS,2005,protected_areas,Environment,up,12.9,-0.9140112289385666
AUS,2005,life_eval,Wellbeing,up,7.345,0.8377819369186906
AUS,2005,adolescent_fert,Wellbeing,down,16.491,-0.4147027874760525
AUS,2006,gdp_pc,Material,up,50693.7248649798,0.13536029119049636
AUS,2006,household_cons,Material,up,28357.5069118583,1.067112382800487
AUS,2006,broadband,Material,up,18.9407193850347,0.039721983338223146
AUS,2006,life_expectancy,Health,up,81.0414634146342,0.6245193928948621
AUS,2006,infant_mort,Health,down,4.7,-0.06449735100206676
AUS,2006,maternal_mort,Health,down,5.0,0.7075224262894699
AUS,2006,child_mort,Health,down,5.6,-0.01724183122057769
AUS,2006,schooling,Knowledge,up,11.706000000000001,0.18550369644996068
AUS,2006,tertiary_attain,Knowledge,up,22.1360978339452,-0.28792284610066654
AUS,2006,internet_users,Knowledge,up,66.0,0.3527956139829202
AUS,2006,research_dev,Knowledge,up,2.17862,0.1958137891184701
AUS,2006,homicides,Safety,down,1.36470308152627,0.19533604849285924
AUS,2006,suicide,Safety,down,11.21,0.58461509387648
AUS,2006,road_deaths,Safety,down,8.0,0.2350494567299194
AUS,2006,political_stability,Safety,up,1.0119464,0.17737071951066957
AUS,2006,gini,Equality,down,34.25,-0.6147445203230988
AUS,2006,gdi,Equality,up,0.961,-0.671986738919677
AUS,2006,top_10_income,Equality,down,26.35,-0.6250359841871049
AUS,2006,vdem_libdem,Freedom,up,0.838,0.5496644655671455
AUS,2006,press_freedom,Freedom,down,15.24,0.18110101023569436
AUS,2006,corruption,Freedom,up,85.0,0.9530396643695714
AUS,2006,civil_liberties,Freedom,up,0.952,0.383041793576417
AUS,2006,work_hours,Work,down,1676.85,0.2044131124613835
AUS,2006,unemployment,Work,down,4.785,0.5633119087349573
AUS,2006,employment,Work,up,61.747,0.6733943077098973
AUS,2006,pm25,Environment,down,6.03408696468731,1.3061448036582457
AUS,2006,co2_pc,Environment,down,19.007372,-2.5
AUS,2006,renewable,Environment,up,2.0775099,-0.5415797751911382
AUS,2006,protected_areas,Environment,up,12.9,-0.9140112289385666
AUS,2006,life_eval,Wellbeing,up,7.345,0.8377819369186906
AUS,2006,adolescent_fert,Wellbeing,down,16.11,-0.37706772538619326
AUS,2007,gdp_pc,Material,up,51663.2403953881,0.1922117049997258
AUS,2007,household_cons,Material,up,29322.042942294,1.1794572401757102
AUS,2007,broadband,Material,up,21.9056744140723,0.22708564442087376
AUS,2007,life_expectancy,Health,up,81.2926829268293,0.7024535535179892
AUS,2007,infant_mort,Health,down,4.5,0.02474898352404872
AUS,2007,maternal_mort,Health,down,5.0,0.7075224262894699
AUS,2007,child_mort,Health,down,5.4,0.056035951466877496
AUS,2007,schooling,Knowledge,up,11.702,0.182304993290727
AUS,2007,tertiary_attain,Knowledge,up,22.6742838097462,-0.21769680130319066
AUS,2007,internet_users,Knowledge,up,69.45,0.4499407697842289
AUS,2007,research_dev,Knowledge,up,2.2888,0.3138580264657497
AUS,2007,homicides,Safety,down,1.21691956283382,0.261326607093713
AUS,2007,suicide,Safety,down,11.5,0.546205874000508
AUS,2007,road_deaths,Safety,down,7.9,0.2546232043512352
AUS,2007,political_stability,Safety,up,1.0920694,0.33715279096814904
AUS,2007,gini,Equality,down,34.825,-0.7467741986432209
AUS,2007,gdi,Equality,up,0.962,-0.6283242068224906
AUS,2007,top_10_income,Equality,down,26.875,-0.8274356494545029
AUS,2007,vdem_libdem,Freedom,up,0.839,0.5568134170787891
AUS,2007,press_freedom,Freedom,down,15.24,0.18110101023569436
AUS,2007,corruption,Freedom,up,85.0,0.9530396643695714
AUS,2007,civil_liberties,Freedom,up,0.952,0.383041793576417
AUS,2007,work_hours,Work,down,1674.13,0.2146344255151365
AUS,2007,unemployment,Work,down,4.381,0.6712519541412155
AUS,2007,employment,Work,up,62.415,0.7787597477418702
AUS,2007,pm25,Environment,down,5.97221556101005,1.3153187434583895
AUS,2007,co2_pc,Environment,down,19.036264,-2.5
AUS,2007,renewable,Environment,up,2.0280793,-0.5447365948076378
AUS,2007,protected_areas,Environment,up,12.9,-0.9140112289385666
AUS,2007,life_eval,Wellbeing,up,7.345,0.8377819369186906
AUS,2007,adolescent_fert,Wellbeing,down,17.127,-0.4775266706496757
AUS,2008,gdp_pc,Material,up,52473.3819160773,0.2397175874659337
AUS,2008,household_cons,Material,up,30139.0855870188,1.2746227254397693
AUS,2008,broadband,Material,up,24.8706294431099,0.4144493055035244
AUS,2008,life_expectancy,Health,up,81.3951219512195,0.7342325316361438
AUS,2008,infant_mort,Health,down,4.4,0.06937215078710626
AUS,2008,maternal_mort,Health,down,5.0,0.7075224262894699
AUS,2008,child_mort,Health,down,5.2,0.129313734154333
AUS,2008,schooling,Knowledge,up,11.698,0.17910629013149473
AUS,2008,tertiary_attain,Knowledge,up,23.9334778404203,-0.05338888474103395
AUS,2008,internet_users,Knowledge,up,71.67,0.5124515656911579
AUS,2008,research_dev,Knowledge,up,2.39898,0.4319022638130287
AUS,2008,homicides,Safety,down,1.2213046917262,0.25936849222606584
AUS,2008,suicide,Safety,down,12.1,0.4667385225329796
AUS,2008,road_deaths,Safety,down,7.1,0.4112131853217623
AUS,2008,political_stability,Safety,up,1.108084,0.3690892631616886
AUS,2008,gini,Equality,down,35.4,-0.8788038769633415
AUS,2008,gdi,Equality,up,0.962,-0.6283242068224906
AUS,2008,top_10_income,Equality,down,27.4,-1.0298353147219008
AUS,2008,vdem_libdem,Freedom,up,0.849,0.6283029321952242
AUS,2008,press_freedom,Freedom,down,15.24,0.18110101023569436
AUS,2008,corruption,Freedom,up,85.0,0.9530396643695714
AUS,2008,civil_liberties,Freedom,up,0.955,0.4369343746931902
AUS,2008,work_hours,Work,down,1677.89,0.20050496335259455
AUS,2008,unemployment,Work,down,4.242,0.7083897420408936
AUS,2008,employment,Work,up,62.783,0.8368053793762509
AUS,2008,pm25,Environment,down,6.04759283236165,1.3041422304236152
AUS,2008,co2_pc,Environment,down,18.91755,-2.5
AUS,2008,renewable,Environment,up,1.8556969,-0.5557455678295975
AUS,2008,protected_areas,Environment,up,12.9,-0.9140112289385666
AUS,2008,life_eval,Wellbeing,up,7.345,0.8377819369186906
AUS,2008,adolescent_fert,Wellbeing,down,18.189,-0.5824307019867637
AUS,2009,gdp_pc,Material,up,52407.9115378584,0.23587847045581045
AUS,2009,household_cons,Material,up,29648.4525833655,1.2174759801863977
AUS,2009,broadband,Material,up,23.9682200041124,0.3574235716794959
AUS,2009,life_expectancy,Health,up,81.5439024390244,0.7803877141411119
AUS,2009,infant_mort,Health,down,4.2,0.15861848531322173
AUS,2009,maternal_mort,Health,down,5.0,0.7075224262894699
AUS,2009,child_mort,Health,down,5.0,0.2025915168417885
AUS,2009,schooling,Knowledge,up,11.693999999999999,0.17590758697226105
AUS,2009,tertiary_attain,Knowledge,up,23.9939263648304,-0.04550116381548013
AUS,2009,internet_users,Knowledge,up,74.25,0.5850992474208322
AUS,2009,research_dev,Knowledge,up,2.38459,0.4164851592983499
AUS,2009,homicides,Safety,down,1.20736293068024,0.26559398074767276
AUS,2009,suicide,Safety,down,11.65,0.5263390361336259
AUS,2009,road_deaths,Safety,down,7.1,0.4112131853217623
AUS,2009,political_stability,Safety,up,0.9940821,0.14174555745810213
AUS,2009,gini,Equality,down,35.05,-0.7984379858119628
AUS,2009,gdi,Equality,up,0.964,-0.540999142628118
AUS,2009,top_10_income,Equality,down,26.95,-0.8563498873498452
AUS,2009,vdem_libdem,Freedom,up,0.849,0.6283029321952242
AUS,2009,press_freedom,Freedom,down,15.24,0.18110101023569436
AUS,2009,corruption,Freedom,up,85.0,0.9530396643695714
AUS,2009,civil_liberties,Freedom,up,0.955,0.4369343746931902
AUS,2009,work_hours,Work,down,1672.41,0.22109790288736328
AUS,2009,unemployment,Work,down,5.565,0.354912811168419
AUS,2009,employment,Work,up,61.856,0.6905871714276896
AUS,2009,pm25,Environment,down,6.93686091726477,1.1722866171318025
AUS,2009,co2_pc,Environment,down,18.683231,-2.4947988918472213
AUS,2009,renewable,Environment,up,1.8668487,-0.5550333729341423
AUS,2009,protected_areas,Environment,up,12.9,-0.9140112289385666
AUS,2009,life_eval,Wellbeing,up,7.345,0.8377819369186906
AUS,2009,adolescent_fert,Wellbeing,down,17.814,-0.5453883180400518
AUS,2010,gdp_pc,Material,up,52739.2681556133,0.25530888864258977
AUS,2010,household_cons,Material,up,30207.8815360397,1.2826357709216005
AUS,2010,broadband,Material,up,24.8853051640712,0.4153767046652004
AUS,2010,life_expectancy,Health,up,81.6951219512195,0.8272995389822174
AUS,2010,infant_mort,Health,down,4.0,0.2478648198393372
AUS,2010,maternal_mort,Health,down,5.0,0.7075224262894699
AUS,2010,child_mort,Health,down,4.8,0.275869299529244
AUS,2010,schooling,Knowledge,up,11.69,0.1727088838130288
AUS,2010,tertiary_attain,Knowledge,up,25.0530874741561,0.09270514191470489
AUS,2010,internet_users,Knowledge,up,76.0,0.6343757757258438
AUS,2010,research_dev,Knowledge,up,2.3702,0.4010680547836706
AUS,2010,homicides,Safety,down,1.04328595693519,0.33886014227077527
AUS,2010,suicide,Safety,down,12.13,0.462765154959603
AUS,2010,road_deaths,Safety,down,6.5,0.5286556710496575
AUS,2010,political_stability,Safety,up,1.0028093,0.15914942518676586
AUS,2010,gini,Equality,down,34.7,-0.7180720946605859
AUS,2010,gdi,Equality,up,0.964,-0.540999142628118
AUS,2010,top_10_income,Equality,down,26.5,-0.6828644599777897
AUS,2010,vdem_libdem,Freedom,up,0.856,0.6783455927767287
AUS,2010,press_freedom,Freedom,down,15.24,0.18110101023569436
AUS,2010,corruption,Freedom,up,85.0,0.9530396643695714
AUS,2010,civil_liberties,Freedom,up,0.953,0.40100598728200804
AUS,2010,work_hours,Work,down,1654.81,0.28723581088224126
AUS,2010,unemployment,Work,down,5.214,0.4486924050733612
AUS,2010,employment,Work,up,62.066,0.7237110373060046
AUS,2010,pm25,Environment,down,5.29138421440233,1.4162685428262949
AUS,2010,co2_pc,Environment,down,18.292547,-2.3902924329469433
AUS,2010,renewable,Environment,up,2.0148237,-0.5455831460958777
AUS,2010,protected_areas,Environment,up,12.9,-0.9140112289385666
AUS,2010,life_eval,Wellbeing,up,7.345,0.8377819369186906
AUS,2010,adolescent_fert,Wellbeing,down,17.069,-0.47179744859925093
AUS,2011,gdp_pc,Material,up,53257.0473237603,0.2856709373430646
AUS,2011,household_cons,Material,up,30988.8234184199,1.3735964003080532
AUS,2011,broadband,Material,up,24.697756094089,0.40352496322549386
AUS,2011,life_expectancy,Health,up,81.8951219512195,0.8893442105462606
AUS,2011,infant_mort,Health,down,3.8,0.3371111543654527
AUS,2011,maternal_mort,Health,down,6.0,0.53751703764041
AUS,2011,child_mort,Health,down,4.5,0.3857859735604271
AUS,2011,schooling,Knowledge,up,11.936,0.3694291281058351
AUS,2011,tertiary_attain,Knowledge,up,28.2235735681435,0.506411014006142
AUS,2011,internet_users,Knowledge,up,79.4876977139029,0.7325824243649642
AUS,2011,research_dev,Knowledge,up,2.23459,0.2557787189090601
AUS,2011,homicides,Safety,down,1.10321388892905,0.31210020487681717
AUS,2011,suicide,Safety,down,11.57,0.536934682995963
AUS,2011,road_deaths,Safety,down,5.9,0.6460981567775527
AUS,2011,political_stability,Safety,up,0.9549761,0.0637599891891133
AUS,2011,gini,Equality,down,34.625,-0.7008508322710041
AUS,2011,gdi,Equality,up,0.966,-0.4536740784337454
AUS,2011,top_10_income,Equality,down,26.625,-0.7310548564700274
AUS,2011,vdem_libdem,Freedom,up,0.857,0.6854945442883722
AUS,2011,press_freedom,Freedom,down,15.24,0.18110101023569436
AUS,2011,corruption,Freedom,up,85.0,0.9530396643695714
AUS,2011,civil_liberties,Freedom,up,0.953,0.40100598728200804
AUS,2011,work_hours,Work,down,1660.5,0.2658537258543517
AUS,2011,unemployment,Work,down,5.083,0.4836927663313312
AUS,2011,employment,Work,up,62.184,0.7423234952757236
AUS,2011,pm25,Environment,down,5.4379673679775,1.3945340266089414
AUS,2011,co2_pc,Environment,down,17.96612,-2.302974473011443
AUS,2011,renewable,Environment,up,2.579396,-0.5095274860073435
AUS,2011,protected_areas,Environment,up,12.9,-0.9140112289385666
AUS,2011,life_eval,Wellbeing,up,7.345,0.8377819369186906
AUS,2011,adolescent_fert,Wellbeing,down,16.307,-0.3965273244195325
AUS,2012,gdp_pc,Material,up,54403.8836902433,0.3529202663093992
AUS,2012,household_cons,Material,up,31351.6162298535,1.415852889823383
AUS,2012,broadband,Material,up,25.0955644344698,0.4286635661159239
AUS,2012,life_expectancy,Health,up,82.0463414634146,0.936256035387366
AUS,2012,infant_mort,Health,down,3.6,0.42635748889156794
AUS,2012,maternal_mort,Health,down,6.0,0.53751703764041
AUS,2012,child_mort,Health,down,4.3,0.45906375624788265
AUS,2012,schooling,Knowledge,up,12.182,0.5661493723986414
AUS,2012,tertiary_attain,Knowledge,up,29.0356309258349,0.6123735974690059
AUS,2012,internet_users,Knowledge,up,79.0,0.7188498242487209
AUS,2012,research_dev,Knowledge,up,2.20596,0.22510521632009142
AUS,2012,homicides,Safety,down,1.06333429077178,0.32990785340528783
AUS,2012,suicide,Safety,down,12.16,0.45879178738622667
AUS,2012,road_deaths,Safety,down,5.8,0.6656719043988686
AUS,2012,political_stability,Safety,up,0.9876022,0.12882327740322003
AUS,2012,gini,Equality,down,34.55,-0.6836295698814223
AUS,2012,gdi,Equality,up,0.962,-0.6283242068224906
AUS,2012,top_10_income,Equality,down,26.75,-0.7792452529622651
AUS,2012,vdem_libdem,Freedom,up,0.858,0.6926434958000156
AUS,2012,press_freedom,Freedom,down,15.24,0.18110101023569436
AUS,2012,corruption,Freedom,up,85.0,0.9530396643695714
AUS,2012,civil_liberties,Freedom,up,0.953,0.40100598728200804
AUS,2012,work_hours,Work,down,1661.94,0.2604424424729524
AUS,2012,unemployment,Work,down,5.225,0.4457534434410128
AUS,2012,employment,Work,up,61.836,0.6874325175345162
AUS,2012,pm25,Environment,down,5.39664894010799,1.400660488065816
AUS,2012,co2_pc,Environment,down,17.72246,-2.2377963654471675
AUS,2012,renewable,Environment,up,2.6571367,-0.5045626794551186
AUS,2012,protected_areas,Environment,up,12.9,-0.9140112289385666
AUS,2012,life_eval,Wellbeing,up,7.35,0.8446074830992395
AUS,2012,adolescent_fert,Wellbeing,down,16.038,-0.3699555876684247
AUS,2013,gdp_pc,Material,up,54895.0052588984,0.3817191402361432
AUS,2013,household_cons,Material,up,31439.0258357385,1.4260339710857792
AUS,2013,broadband,Material,up,25.7399315811014,0.46938289794115756
AUS,2013,life_expectancy,Health,up,82.1487804878049,0.9680350135055514
AUS,2013,infant_mort,Health,down,3.5,0.4709806561546257
AUS,2013,maternal_mort,Health,down,6.0,0.53751703764041
AUS,2013,child_mort,Health,down,4.1,0.5323415389353381
AUS,2013,schooling,Knowledge,up,12.427999999999999,0.7628696166914464
AUS,2013,tertiary_attain,Knowledge,up,26.7437896728516,0.3133190814884175
AUS,2013,internet_users,Knowledge,up,83.453497167,0.844251469509272
AUS,2013,research_dev,Knowledge,up,2.17733,0.19443171373112222
AUS,2013,homicides,Safety,down,1.05438607284246,0.3339035486280202
AUS,2013,suicide,Safety,down,11.92,0.4905787279732381
AUS,2013,road_deaths,Safety,down,5.3,0.763540642505448
AUS,2013,political_stability,Safety,up,0.9563371,0.06647410872100351
